sample_id,x,y,dt
0.0,0.7333333333333333,0.9844961240310077,0.0
0.0,0.7185185185185184,0.9844961240310077,0.008758999996643979
0.0,0.6962962962962963,0.9844961240310077,0.015171999999438412
0.0,0.6518518518518517,0.992248062015504,0.031364999995275866
0.0,0.6370370370370368,0.992248062015504,0.04135099999984959
0.0,0.6148148148148147,0.992248062015504,0.04801299999962794
0.0,0.5703703703703704,0.992248062015504,0.06592999999702442
0.0,0.5555555555555556,0.992248062015504,0.0742790000003879
0.0,0.5407407407407407,0.992248062015504,0.08368199999677017
0.0,0.5259259259259259,0.992248062015504,0.11805800000001909
0.0,0.34074074074074057,0.9379844961240311,0.13626600000134204
0.0,0.28888888888888903,0.9224806201550385,0.14425299999857089
0.0,0.24444444444444444,0.9069767441860466,0.15236100000038277
0.0,0.18518518518518529,0.8682170542635657,0.17993299999943702
0.0,0.17037037037037042,0.86046511627907,0.19025300000066636
0.0,0.15555555555555556,0.8527131782945737,0.19854900000063935
0.0,0.14074074074074072,0.8372093023255813,0.20431899999675807
0.0,0.13333333333333344,0.821705426356589,0.21194699999614386
0.0,0.11851851851851858,0.8062015503875971,0.2181769999951939
0.0,0.111111111111111,0.7906976744186045,0.2251350000005914
0.0,0.09629629629629628,0.7751937984496126,0.23329399999784073
0.0,0.08148148148148143,0.7441860465116279,0.24956999999994878
0.0,0.06666666666666672,0.7209302325581396,0.256667000001471
0.0,0.05925925925925929,0.7054263565891473,0.264153999996779
0.0,0.037037037037037,0.6356589147286822,0.2867069999992964
0.0,0.029629629629629572,0.6124031007751939,0.29777199999807635
0.0,0.014814814814814857,0.5891472868217053,0.3041129999983241
0.0,0.014814814814814857,0.5658914728682171,0.31110899999475805
0.0,0.0074074074074074285,0.5426356589147288,0.31884200000058627
0.0,0.0074074074074074285,0.5038759689922482,0.3399199999985285
0.0,0.0,0.48837209302325585,0.3517050000009476
0.0,0.0,0.4573643410852713,0.36176500000146916
0.0,0.0,0.44186046511627897,0.3674869999958901
0.0,0.0,0.42635658914728697,0.3749569999999949
0.0,0.0074074074074074285,0.4031007751937984,0.3944619999965653
0.0,0.014814814814814857,0.3875968992248064,0.40043599999626167
0.0,0.022222222222222286,0.3720930232558141,0.4082300000009127
0.0,0.029629629629629572,0.34883720930232553,0.42220699999597855
0.0,0.037037037037037,0.33333333333333354,0.4323259999946458
0.0,0.06666666666666672,0.28682170542635665,0.4423659999956726
0.0,0.08148148148148143,0.26356589147286835,0.4483570000011241
0.0,0.111111111111111,0.2248062015503878,0.4659689999971306
0.0,0.12592592592592586,0.2093023255813955,0.4718480000010459
0.0,0.13333333333333344,0.2015503875968992,0.47954599999502534
0.0,0.148148148148148,0.1860465116279072,0.49802899999485817
0.0,0.16296296296296287,0.17829457364341092,0.5047149999954854
0.0,0.17037037037037042,0.16279069767441862,0.5163699999975506
0.0,0.1777777777777777,0.15503875968992262,0.5224779999989551
0.0,0.18518518518518529,0.1472868217054263,0.530797999999777
0.0,0.19259259259259257,0.13953488372093034,0.5404639999978826
0.0,0.20740740740740743,0.13178294573643434,0.5486160000000382
0.0,0.2222222222222223,0.13178294573643434,0.5553629999994882
0.0,0.22962962962962957,0.11627906976744204,0.5639909999954398
0.0,0.2518518518518517,0.10852713178294575,0.5741629999974975
0.0,0.26666666666666655,0.10077519379844975,0.5824609999981476
0.0,0.28148148148148144,0.09302325581395346,0.5886989999999059
0.0,0.2962962962962963,0.08527131782945746,0.597247999998217
0.0,0.3111111111111111,0.08527131782945746,0.6042549999983748
0.0,0.3185185185185184,0.07751937984496146,0.6133219999974244
0.0,0.34074074074074057,0.06976744186046517,0.619896999996854
0.0,0.34814814814814815,0.06201550387596917,0.6286089999994147
0.0,0.3555555555555554,0.06201550387596917,0.6349709999994957
0.0,0.3777777777777779,0.054263565891472874,0.6434789999984787
0.0,0.4074074074074073,0.046511627906976875,0.6559699999997974
0.0,0.4296296296296297,0.03875968992248088,0.6661669999957667
0.0,0.45925925925925914,0.031007751937984586,0.6729409999970812
0.0,0.5037037037037038,0.015503875968992293,0.6929039999959059
0.0,0.5333333333333331,0.007751937984496297,0.6990329999971436
0.0,0.5555555555555556,0.007751937984496297,0.7080480000004172
0.0,0.585185185185185,0.0,0.7143539999960922
0.0,0.5925925925925926,0.0,0.7229020000013406
0.0,0.5999999999999999,0.0,0.7303800000008778
0.0,0.6074074074074074,0.0,0.741663000000699
0.0,0.622222222222222,0.0,0.7489999999961583
0.0,0.6296296296296295,0.0,0.7586699999956181
0.0,0.6592592592592593,0.0,0.7694809999957215
0.0,0.6814814814814815,0.0,0.7790600000007544
0.0,0.6962962962962963,0.0,0.7880389999991166
0.0,0.7111111111111111,0.007751937984496297,0.797826999994868
0.0,0.7481481481481481,0.007751937984496297,0.8078779999996186
0.0,0.7629629629629628,0.015503875968992293,0.8211769999979879
