sample_id,x,y,dt
0.0,0.0,0.9444444444444445,0.0
0.0,0.0,0.938888888888889,0.005086000004666857
0.0,0.0,0.9277777777777779,0.01181899999937741
0.0,0.0,0.9222222222222224,0.02053400000295369
0.0,0.0,0.9111111111111112,0.02628299999923911
0.0,0.00568181818181831,0.9000000000000001,0.03357300000061514
0.0,0.00568181818181831,0.8944444444444446,0.040786000005027745
0.0,0.00568181818181831,0.8722222222222223,0.06453300000430318
0.0,0.00568181818181831,0.8555555555555557,0.07789900000352645
0.0,0.00568181818181831,0.8388888888888891,0.09011299999838229
0.0,0.00568181818181831,0.8222222222222223,0.09763000000384636
0.0,0.011363636363636399,0.7944444444444445,0.11482600000454113
0.0,0.011363636363636399,0.7833333333333337,0.12156099999992875
0.0,0.011363636363636399,0.7666666666666668,0.12863300000026356
0.0,0.01704545454545471,0.7444444444444447,0.14616499999829102
0.0,0.01704545454545471,0.7277777777777779,0.15652000000409316
0.0,0.01704545454545471,0.7166666666666667,0.16227400000207126
0.0,0.01704545454545471,0.6944444444444446,0.16976200000499375
0.0,0.01704545454545471,0.6722222222222224,0.17784000000392552
0.0,0.022727272727272797,0.6277777777777778,0.19923500000004424
0.0,0.022727272727272797,0.6,0.20612700000492623
0.0,0.022727272727272797,0.577777777777778,0.21337399999902118
0.0,0.022727272727272797,0.5555555555555556,0.21872200000507291
0.0,0.022727272727272797,0.5222222222222221,0.22649100000126055
0.0,0.022727272727272797,0.45555555555555555,0.24657000000297558
0.0,0.022727272727272797,0.42777777777777776,0.2545490000047721
0.0,0.022727272727272797,0.40555555555555567,0.2617430000027525
0.0,0.022727272727272797,0.3777777777777777,0.26741300000139745
0.0,0.022727272727272797,0.3444444444444445,0.27734800000325777
0.0,0.022727272727272797,0.3222222222222222,0.28306800000427756
0.0,0.022727272727272797,0.28333333333333327,0.304496000004292
0.0,0.022727272727272797,0.2611111111111112,0.3124470000038855
0.0,0.022727272727272797,0.2388888888888889,0.32009500000276603
0.0,0.022727272727272797,0.2222222222222223,0.32574700000259327
0.0,0.022727272727272797,0.21111111111111114,0.33313900000212016
0.0,0.022727272727272797,0.2,0.3389180000012857
0.0,0.022727272727272797,0.1777777777777777,0.3545979999980773
0.0,0.022727272727272797,0.16666666666666655,0.3618720000013127
0.0,0.022727272727272797,0.14999999999999994,0.36979299999802606
0.0,0.022727272727272797,0.12777777777777766,0.38947900000493973
0.0,0.022727272727272797,0.11111111111111104,0.39800300000206335
0.0,0.022727272727272797,0.0999999999999999,0.40659299999970244
0.0,0.022727272727272797,0.08888888888888896,0.41237700000056066
