sample_id,x,y,dt
0.0,0.2611111111111111,1.0,0.0
0.0,0.2666666666666666,0.9900990099009899,0.009437999993679114
0.0,0.2722222222222223,0.985148514851485,0.021055999997770414
0.0,0.28333333333333344,0.9752475247524751,0.031889999998384155
0.0,0.30000000000000004,0.9603960396039602,0.04239199999574339
0.0,0.3055555555555555,0.9554455445544552,0.048961999993480276
0.0,0.31111111111111117,0.9504950495049503,0.05575999999564374
0.0,0.31666666666666665,0.9405940594059404,0.06282399999327026
0.0,0.32222222222222213,0.9356435643564356,0.08447099999466445
0.0,0.3277777777777778,0.9306930693069306,0.09045399999740766
0.0,0.33333333333333326,0.9257425742574257,0.0978770000001532
0.0,0.33888888888888896,0.9207920792079206,0.10463199999503559
0.0,0.3500000000000001,0.9158415841584157,0.11220699999830686
0.0,0.3777777777777778,0.891089108910891,0.1425399999934598
0.0,0.3999999999999999,0.8712871287128711,0.15318199999455828
0.0,0.41666666666666674,0.8613861386138614,0.16347899999527726
0.0,0.43333333333333335,0.8514851485148515,0.16935499999817694
0.0,0.44999999999999996,0.8465346534653466,0.17612799999915296
0.0,0.46666666666666656,0.8316831683168315,0.18329099999391474
0.0,0.5055555555555554,0.8069306930693069,0.20744099999865284
0.0,0.5166666666666666,0.8019801980198018,0.21958900000026915
0.0,0.5333333333333332,0.792079207920792,0.22577199999795994
0.0,0.5444444444444444,0.7871287128712869,0.23263399999996182
0.0,0.5611111111111112,0.7722772277227722,0.23988099999405676
0.0,0.611111111111111,0.7425742574257426,0.2604369999971823
0.0,0.6333333333333332,0.7376237623762375,0.2716699999946286
0.0,0.6777777777777778,0.707920792079208,0.2865319999982603
0.0,0.7222222222222223,0.6881188118811881,0.2962249999982305
0.0,0.7388888888888889,0.6782178217821782,0.30560899999545654
0.0,0.7444444444444447,0.6732673267326733,0.31169499999668915
0.0,0.7611111111111113,0.6633663366336632,0.3286229999939678
0.0,0.7666666666666665,0.6584158415841584,0.33554699999513105
0.0,0.7833333333333331,0.6534653465346534,0.3430099999968661
0.0,0.7944444444444445,0.6435643564356435,0.35096899999916786
0.0,0.822222222222222,0.6287128712871287,0.3701409999994212
0.0,0.838888888888889,0.6188118811881188,0.3760970000002999
0.0,0.85,0.6089108910891088,0.3837059999932535
0.0,0.8833333333333332,0.589108910891089,0.4015789999975823
0.0,0.8999999999999998,0.5841584158415841,0.4100849999958882
0.0,0.9055555555555554,0.5792079207920793,0.41750799999863375
0.0,0.922222222222222,0.5693069306930694,0.4278219999978319
0.0,0.9333333333333335,0.5643564356435643,0.43796199999633245
0.0,0.9444444444444444,0.5544554455445543,0.44593999999779044
0.0,0.961111111111111,0.5495049504950494,0.45996399999421556
0.0,0.961111111111111,0.5445544554455446,0.5047059999997145
0.0,0.9666666666666667,0.5445544554455446,0.5162829999972018
0.0,0.9777777777777777,0.5346534653465347,0.5277439999990747
0.0,0.9944444444444448,0.5198019801980197,0.5453129999950761
0.0,1.0,0.5148514851485148,0.5540429999964545
0.0,1.0,0.5099009900990099,0.5649459999985993
0.0,1.0,0.5049504950495048,0.6721049999978277
0.0,0.9944444444444448,0.5049504950495048,0.7038949999987381
0.0,0.9944444444444448,0.5,0.714137999995728
0.0,0.988888888888889,0.49504950495049493,0.722340999993321
0.0,0.9777777777777777,0.4900990099009901,0.7277429999958258
0.0,0.9666666666666667,0.4801980198019801,0.7386749999932363
0.0,0.9500000000000001,0.4752475247524753,0.7475249999988591
0.0,0.9388888888888887,0.4653465346534653,0.7567749999943771
0.0,0.9166666666666669,0.4603960396039603,0.7642619999969611
0.0,0.8999999999999998,0.45049504950495056,0.7747739999977057
0.0,0.8833333333333332,0.4455445544554455,0.7837389999986044
0.0,0.8444444444444443,0.4306930693069307,0.7935689999940223
0.0,0.8277777777777777,0.4257425742574256,0.801047999993898
0.0,0.8111111111111111,0.4207920792079208,0.8111979999957839
0.0,0.7944444444444445,0.4158415841584159,0.8174499999950058
0.0,0.7777777777777779,0.40594059405940597,0.8272849999993923
0.0,0.7611111111111113,0.4009900990099009,0.8350739999950747
0.0,0.7499999999999999,0.396039603960396,0.8443809999953373
0.0,0.7333333333333333,0.396039603960396,0.8528299999961746
0.0,0.7222222222222223,0.3861386138613861,0.8616719999990892
0.0,0.711111111111111,0.3861386138613861,0.8694770000001881
0.0,0.6944444444444444,0.3762376237623762,0.8780259999984992
0.0,0.6833333333333335,0.3712871287128713,0.8842179999992368
0.0,0.6666666666666669,0.3613861386138614,0.8932119999954011
0.0,0.6499999999999998,0.35643564356435653,0.9017429999948945
0.0,0.6222222222222221,0.33663366336633666,0.9106359999932465
0.0,0.5944444444444444,0.32178217821782185,0.9248549999974784
0.0,0.5722222222222221,0.31188118811881194,0.9314729999969131
0.0,0.5222222222222223,0.28712871287128716,0.9438719999961904
0.0,0.46666666666666656,0.24752475247524747,0.9610829999946873
0.0,0.43888888888888883,0.23267326732673266,0.9680119999975432
0.0,0.4055555555555556,0.2128712871287128,0.9769989999986137
